time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),cloud_cover (%)
2018-01-01T00:00,11.066666666666668,71.66666666666667,0.0,0.0,61.333333333333336
2018-01-01T01:00,11.141666666666666,70.0,0.016666666666666666,0.0,77.25
2018-01-01T02:00,11.591666666666667,64.5,0.0,0.0,92.41666666666667
2018-01-01T03:00,11.825000000000001,62.083333333333336,0.0,0.0,95.91666666666667
2018-01-01T04:00,11.641666666666666,63.416666666666664,0.0,0.0,93.91666666666667
2018-01-01T05:00,10.725,70.16666666666667,0.025000000000000005,0.0,99.0
2018-01-01T06:00,9.566666666666666,79.08333333333333,0.225,0.0,99.08333333333333
2018-01-01T07:00,9.2,79.25,0.08333333333333333,0.0,100.0
2018-01-01T08:00,8.741666666666667,74.08333333333333,0.0,0.0,99.25
2018-01-01T09:00,7.966666666666666,76.66666666666667,0.0,0.0,99.33333333333333
